accommodates,bathrooms,bedrooms,beds,price
6,1.0,2.0,2.0,295.0
6,1.0,2.0,4.0,145.0
2,2.0,1.0,2.0,70.0
2,1.0,1.0,1.0,209.0
5,1.0,2.0,3.0,243.0
4,1.0,1.0,3.0,150.0
3,1.0,1.0,1.0,209.0
6,2.0,3.0,4.0,650.0
4,1.0,1.0,1.0,220.0
2,1.0,1.0,1.0,170.0
6,1.0,2.0,3.0,159.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,112.0
4,1.0,1.0,1.0,185.0
4,1.0,2.0,2.0,175.0
10,2.0,4.0,5.0,649.0
6,1.5,3.0,4.0,480.0
4,1.0,1.0,2.0,220.0
1,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,385.0
3,1.0,1.0,2.0,90.0
4,2.0,1.0,2.0,235.0
4,2.0,2.0,2.0,500.0
2,1.0,1.0,1.0,119.0
2,1.0,1.0,2.0,249.0
2,1.0,1.0,1.0,225.0
2,1.0,1.0,2.0,50.0
6,2.0,2.0,2.0,499.0
4,1.0,1.0,2.0,300.0
2,1.0,1.0,1.0,116.0
5,1.0,1.0,3.0,200.0
2,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,135.0
3,1.0,1.0,2.0,170.0
1,1.0,1.0,1.0,110.0
8,2.0,3.0,6.0,599.0
3,1.0,1.0,1.0,159.0
6,1.0,2.0,4.0,240.0
1,1.0,1.0,1.0,115.0
1,1.0,1.0,1.0,95.0
2,1.0,1.0,1.0,250.0
2,1.0,1.0,1.0,180.0
4,1.0,1.0,3.0,130.0
3,1.0,1.0,1.0,250.0
6,2.0,2.0,2.0,450.0
9,1.0,4.0,4.0,199.0
6,1.0,3.0,3.0,395.0
4,1.0,1.0,1.0,245.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,100.0
5,1.0,3.0,4.0,144.0
1,2.0,1.0,1.0,99.0
5,1.0,2.0,3.0,285.0
3,1.0,1.0,2.0,225.0
4,1.0,2.0,2.0,129.0
2,1.0,1.0,1.0,195.0
2,1.0,1.0,1.0,195.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,125.0
7,2.0,2.0,4.0,299.0
1,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,95.0
2,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,115.0
1,1.0,1.0,1.0,90.0
4,1.5,1.0,2.0,250.0
3,2.0,1.0,1.0,495.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,200.0
3,2.0,1.0,1.0,99.0
4,1.0,2.0,2.0,345.0
2,2.0,1.0,1.0,110.0
4,1.0,1.0,2.0,29.0
2,1.0,1.0,1.0,140.0
4,1.0,2.0,2.0,225.0
2,1.5,1.0,1.0,350.0
5,1.0,2.0,2.0,325.0
4,1.0,2.0,2.0,300.0
2,1.0,1.0,1.0,90.0
5,1.0,2.0,2.0,215.0
2,1.0,1.0,1.0,175.0
3,1.0,1.0,2.0,180.0
1,1.0,1.0,1.0,150.0
3,1.0,1.0,1.0,225.0
3,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,139.0
2,1.0,1.0,1.0,180.0
4,1.0,1.0,2.0,279.0
2,1.0,1.0,1.0,549.0
4,1.0,2.0,2.0,325.0
2,1.0,1.0,1.0,594.0
3,1.0,1.0,1.0,149.0
4,2.0,2.0,3.0,200.0
2,1.0,1.0,1.0,225.0
4,1.0,2.0,2.0,200.0
1,1.0,1.0,1.0,82.0
4,1.0,2.0,2.0,250.0
3,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,140.0
2,1.0,1.0,1.0,189.0
2,1.0,1.0,1.0,250.0
2,1.0,1.0,1.0,250.0
4,1.5,1.0,1.0,275.0
2,1.0,1.0,1.0,200.0
1,1.0,1.0,1.0,118.0
2,1.0,1.0,1.0,145.0
1,1.0,1.0,1.0,46.0
3,1.0,1.0,2.0,200.0
1,1.0,1.0,1.0,49.0
3,1.0,1.0,2.0,225.0
2,1.0,1.0,2.0,249.0
2,1.0,1.0,1.0,249.0
4,1.0,2.0,2.0,250.0
2,1.0,1.0,1.0,287.0
5,1.0,2.0,3.0,220.0
2,1.0,1.0,2.0,240.0
2,1.0,1.0,1.0,89.0
2,2.0,1.0,1.0,69.0
2,1.0,1.0,1.0,165.0
4,1.0,1.0,1.0,225.0
2,1.5,1.0,1.0,405.0
2,1.0,1.0,1.0,135.0
2,1.5,1.0,1.0,110.0
2,2.0,1.0,1.0,119.0
4,1.0,1.0,2.0,210.0
3,1.0,1.0,1.0,180.0
4,1.0,2.0,2.0,650.0
3,1.0,1.0,1.0,345.0
4,1.0,2.0,2.0,220.0
2,1.0,1.0,1.0,91.0
2,1.0,1.0,1.0,200.0
3,1.0,1.0,1.0,109.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,95.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,84.0
1,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,250.0
1,1.0,1.0,1.0,300.0
4,2.0,2.0,2.0,400.0
4,1.0,2.0,3.0,225.0
3,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,190.0
2,2.0,1.0,1.0,290.0
4,1.0,1.0,2.0,135.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,98.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,205.0
4,1.0,1.0,1.0,0.0
2,1.0,1.0,1.0,150.0
3,1.0,1.0,2.0,80.0
2,1.0,1.0,1.0,200.0
4,1.0,1.0,1.0,237.0
8,1.0,2.0,5.0,350.0
4,1.0,2.0,2.0,450.0
4,1.0,1.0,2.0,169.0
4,1.0,2.0,2.0,199.0
2,1.0,1.0,1.0,300.0
2,1.0,1.0,1.0,100.0
1,1.0,1.0,1.0,78.0
2,1.0,1.0,1.0,200.0
1,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,140.0
2,1.0,1.0,1.0,131.0
4,1.5,2.0,2.0,210.0
2,1.0,1.0,1.0,95.0
1,2.0,1.0,1.0,125.0
2,1.0,1.0,1.0,100.0
6,1.0,1.0,1.0,150.0
4,1.0,1.0,1.0,250.0
5,1.0,1.0,4.0,129.0
2,1.0,1.0,1.0,45.0
4,1.0,1.0,2.0,225.0
2,1.0,1.0,1.0,70.0
3,1.5,1.0,2.0,65.0
8,1.0,1.0,5.0,130.0
2,1.0,1.0,1.0,45.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,47.0
3,1.0,1.0,1.0,90.0
2,1.0,2.0,2.0,84.0
2,1.0,1.0,1.0,45.0
1,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,30.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,60.0
2,2.0,1.0,1.0,44.0
1,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,45.0
1,1.5,1.0,1.0,39.0
1,1.0,1.0,1.0,17.0
2,1.0,1.0,2.0,35.0
2,1.0,1.0,2.0,95.0
2,1.0,1.0,1.0,49.0
1,1.0,1.0,1.0,19.0
6,2.0,3.0,4.0,350.0
2,1.0,1.0,1.0,45.0
5,1.0,2.0,3.0,145.0
2,1.0,1.0,2.0,30.0
2,1.0,1.0,2.0,59.0
2,1.0,1.0,1.0,59.0
8,1.0,2.0,4.0,110.0
3,1.0,1.0,2.0,90.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,31.0
1,1.0,1.0,1.0,35.0
2,1.0,1.0,2.0,59.0
2,1.0,1.0,2.0,59.0
1,1.0,1.0,1.0,52.0
2,1.0,1.0,1.0,35.0
2,1.0,1.0,1.0,59.0
3,1.0,1.0,1.0,75.0
1,1.0,1.0,1.0,39.0
3,0.5,1.0,2.0,70.0
2,1.0,1.0,1.0,78.0
2,2.0,1.0,1.0,59.0
3,1.0,1.0,3.0,73.0
2,1.0,1.0,1.0,59.0
2,2.0,1.0,1.0,45.0
2,2.0,1.0,1.0,40.0
4,1.0,2.0,2.0,240.0
6,1.5,3.0,3.0,91.0
1,1.5,1.0,1.0,35.0
8,2.0,4.0,5.0,165.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,150.0
4,1.0,1.0,3.0,70.0
6,2.5,4.0,4.0,100.0
3,1.5,2.0,2.0,75.0
2,1.0,1.0,1.0,59.0
8,1.0,4.0,4.0,120.0
2,1.5,1.0,1.0,43.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,85.0
2,1.5,1.0,1.0,65.0
3,1.0,1.0,1.0,129.0
2,1.0,1.0,1.0,70.0
4,1.0,2.0,1.0,210.0
2,1.5,1.0,1.0,60.0
1,1.0,1.0,1.0,37.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,60.0
2,1.5,1.0,2.0,105.0
1,1.0,1.0,1.0,99.0
1,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,70.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,199.0
4,1.0,1.0,2.0,438.0
2,1.0,1.0,1.0,100.0
3,1.0,1.0,1.0,120.0
1,1.5,1.0,1.0,60.0
4,1.0,1.0,2.0,120.0
3,1.0,1.0,1.0,150.0
5,1.0,2.0,3.0,95.0
6,2.0,2.0,3.0,400.0
2,1.0,1.0,1.0,155.0
1,1.5,1.0,1.0,130.0
4,2.0,2.0,2.0,200.0
4,1.0,2.0,2.0,200.0
2,1.0,1.0,1.0,100.0
4,1.0,2.0,2.0,125.0
6,2.0,2.0,3.0,235.0
6,3.0,3.0,5.0,300.0
4,1.0,1.0,3.0,200.0
4,2.0,2.0,2.0,275.0
16,1.0,4.0,5.0,500.0
4,1.0,2.0,2.0,144.0
3,1.0,1.0,1.0,140.0
4,1.0,2.0,2.0,170.0
2,1.5,1.0,1.0,275.0
3,1.0,1.0,1.0,145.0
4,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,102.0
7,2.0,3.0,4.0,6500.0
2,1.0,1.0,1.0,150.0
3,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,125.0
2,2.0,1.0,2.0,32.0
2,1.5,1.0,1.0,70.0
2,2.0,1.0,1.0,95.0
2,2.0,1.0,2.0,99.0
1,2.0,1.0,1.0,125.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,65.0
1,1.0,1.0,1.0,68.0
2,1.0,1.0,1.0,58.0
1,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,65.0
1,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,70.0
4,1.0,1.0,2.0,72.0
1,1.5,1.0,1.0,70.0
2,2.0,1.0,1.0,119.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,146.0
2,1.0,1.0,1.0,135.0
3,1.0,1.0,3.0,200.0
2,1.0,1.0,1.0,75.0
3,1.0,1.0,1.0,124.0
3,1.0,1.0,1.0,90.0
4,1.0,1.0,2.0,169.0
1,1.0,1.0,1.0,48.0
2,1.0,1.0,1.0,150.0
6,2.0,2.0,3.0,220.0
3,1.0,1.0,2.0,155.0
1,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,100.0
3,1.0,1.0,1.0,150.0
1,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,120.0
6,1.0,2.0,3.0,149.0
4,1.0,1.0,2.0,158.0
3,1.0,1.0,1.0,94.0
2,1.0,1.0,1.0,125.0
2,1.0,1.0,2.0,220.0
3,3.0,1.0,1.0,220.0
3,1.0,1.0,1.0,170.0
8,2.0,3.0,3.0,261.0
4,2.0,2.0,1.0,107.0
4,1.0,1.0,2.0,139.0
6,1.5,3.0,4.0,350.0
4,1.0,1.0,3.0,99.0
3,1.0,2.0,2.0,95.0
7,2.5,3.0,4.0,595.0
3,1.0,2.0,2.0,103.0
4,1.0,1.0,1.0,120.0
6,2.0,3.0,3.0,395.0
5,1.0,2.0,2.0,160.0
2,1.0,1.0,1.0,160.0
1,1.0,1.0,2.0,45.0
2,2.5,1.0,1.0,95.0
3,1.0,1.0,2.0,100.0
1,1.0,1.0,1.0,55.0
3,1.0,1.0,2.0,175.0
1,1.0,1.0,1.0,75.0
1,1.0,1.0,1.0,115.0
1,1.0,1.0,1.0,90.0
2,2.0,2.0,2.0,36.0
3,1.0,1.0,1.0,190.0
4,1.0,1.0,1.0,99.0
3,1.0,1.0,1.0,100.0
1,1.0,1.0,1.0,65.0
9,3.0,2.0,5.0,350.0
6,1.0,2.0,3.0,235.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,120.0
2,2.0,1.0,1.0,105.0
2,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,97.0
2,2.0,1.0,1.0,80.0
6,2.5,3.0,4.0,425.0
5,1.0,2.0,3.0,250.0
2,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,85.0
4,1.5,1.0,2.0,99.0
2,1.0,1.0,1.0,175.0
2,2.0,1.0,1.0,75.0
3,1.0,1.0,2.0,110.0
2,1.0,1.0,2.0,55.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,105.0
2,1.0,1.0,1.0,52.0
2,1.0,1.0,1.0,60.0
6,2.0,3.0,5.0,499.0
3,1.0,1.0,1.0,142.0
3,1.0,1.0,2.0,169.0
1,1.0,2.0,2.0,77.0
2,1.0,1.0,1.0,80.0
4,1.0,1.0,3.0,100.0
1,1.5,1.0,1.0,50.0
2,1.0,1.0,1.0,60.0
6,2.0,2.0,4.0,259.0
2,1.0,1.0,1.0,89.0
1,1.0,1.0,1.0,54.0
2,1.0,1.0,1.0,180.0
2,1.0,1.0,1.0,150.0
3,1.0,1.0,1.0,139.0
1,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,85.0
4,1.0,2.0,2.0,165.0
5,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,329.0
1,1.0,1.0,1.0,40.0
4,2.0,2.0,2.0,190.0
3,1.0,1.0,1.0,170.0
2,1.0,1.0,1.0,109.0
5,2.0,3.0,4.0,117.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,50.0
16,1.5,1.0,1.0,100.0
2,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,49.0
3,1.0,1.0,1.0,70.0
2,1.0,1.0,2.0,104.0
4,1.0,2.0,2.0,225.0
1,1.0,1.0,1.0,40.0
2,2.0,1.0,1.0,90.0
2,2.0,1.0,1.0,90.0
16,1.0,1.0,5.0,500.0
3,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,52.0
3,1.0,1.0,2.0,87.0
1,1.0,1.0,1.0,75.0
1,1.0,1.0,1.0,75.0
4,1.0,2.0,2.0,125.0
4,1.0,1.0,2.0,150.0
3,1.0,1.0,1.0,140.0
2,1.0,1.0,1.0,95.0
3,1.0,1.0,1.0,129.0
1,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,110.0
3,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,176.0
1,1.0,1.0,1.0,80.0
2,1.5,1.0,1.0,275.0
2,1.0,1.0,1.0,95.0
16,6.0,5.0,5.0,4500.0
2,1.0,1.0,1.0,94.0
16,6.0,5.0,5.0,8000.0
3,1.0,2.0,2.0,175.0
2,1.0,1.0,1.0,90.0
5,1.0,2.0,4.0,250.0
2,1.0,1.0,1.0,120.0
4,1.0,2.0,2.0,180.0
1,2.0,1.0,1.0,50.0
6,2.0,3.0,3.0,140.0
1,1.0,1.0,1.0,65.0
4,1.0,2.0,1.0,130.0
2,1.0,1.0,1.0,190.0
4,1.0,1.0,2.0,50.0
4,1.0,2.0,2.0,110.0
2,1.0,1.0,1.0,90.0
4,1.0,1.0,1.0,149.0
4,1.0,2.0,2.0,175.0
3,1.0,1.0,1.0,140.0
12,2.0,4.0,6.0,899.0
2,1.0,1.0,1.0,145.0
2,1.0,1.0,1.0,100.0
4,1.0,2.0,2.0,120.0
3,1.0,1.0,1.0,120.0
1,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,115.0
2,2.0,1.0,1.0,85.0
2,1.0,2.0,1.0,319.0
2,1.0,1.0,1.0,89.0
4,1.0,2.0,3.0,520.0
4,1.0,1.0,2.0,100.0
3,1.0,2.0,2.0,155.0
4,2.0,1.0,4.0,22.0
4,1.0,1.0,2.0,89.0
4,2.0,1.0,4.0,25.0
1,1.0,1.0,1.0,60.0
4,1.0,1.0,2.0,182.0
2,1.5,1.0,1.0,53.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,96.0
5,1.5,3.0,5.0,350.0
2,2.5,1.0,1.0,110.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,130.0
4,1.0,1.0,1.0,119.0
4,1.0,2.0,2.0,200.0
2,1.0,1.0,1.0,165.0
2,1.0,1.0,1.0,200.0
8,2.5,5.0,8.0,550.0
2,1.0,1.0,1.0,85.0
3,1.0,1.0,1.0,105.0
5,1.0,2.0,2.0,160.0
4,1.0,1.0,2.0,98.0
1,1.0,1.0,1.0,100.0
4,1.0,1.0,1.0,100.0
3,1.0,1.0,2.0,130.0
2,1.0,1.0,1.0,120.0
1,1.0,1.0,1.0,69.0
1,1.5,1.0,1.0,75.0
3,1.0,2.0,1.0,120.0
8,1.0,1.0,5.0,148.0
4,1.0,1.0,2.0,115.0
2,1.0,1.0,1.0,40.0
2,1.5,1.0,1.0,100.0
2,1.0,1.0,1.0,51.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,107.0
2,1.0,1.0,1.0,75.0
6,2.0,3.0,3.0,325.0
3,1.0,1.0,2.0,130.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,127.0
2,1.0,1.0,1.0,155.0
16,1.0,2.0,2.0,350.0
6,1.5,3.0,3.0,499.0
3,1.0,1.0,1.0,140.0
5,1.0,2.0,2.0,180.0
3,1.0,2.0,2.0,225.0
1,2.0,1.0,1.0,90.0
2,1.0,1.0,1.0,199.0
4,1.0,2.0,2.0,100.0
10,4.5,5.0,7.0,350.0
1,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,77.0
2,1.0,1.0,1.0,80.0
1,2.0,1.0,1.0,55.0
8,2.0,4.0,5.0,450.0
6,3.5,3.0,4.0,750.0
4,1.0,1.0,2.0,210.0
5,1.5,2.0,2.0,169.0
1,1.0,1.0,1.0,94.0
2,1.0,1.0,1.0,124.0
1,1.0,1.0,1.0,75.0
2,1.5,1.0,2.0,50.0
3,1.0,1.0,1.0,165.0
2,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,90.0
1,3.0,1.0,1.0,50.0
6,1.0,4.0,4.0,300.0
6,1.5,3.0,4.0,160.0
3,1.0,1.0,1.0,179.0
2,1.0,1.0,1.0,69.0
2,1.0,1.0,2.0,95.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,150.0
8,3.0,4.0,5.0,405.0
2,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,100.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,150.0
4,1.0,1.0,2.0,185.0
4,1.0,1.0,2.0,160.0
3,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,58.0
2,1.0,1.0,1.0,239.0
4,1.5,1.0,1.0,75.0
6,2.0,4.0,4.0,380.0
2,1.0,1.0,1.0,89.0
10,2.5,4.0,5.0,500.0
1,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,45.0
4,1.0,1.0,1.0,89.0
6,3.0,3.0,3.0,334.0
4,1.5,1.0,2.0,105.0
10,2.0,4.0,5.0,395.0
8,2.0,3.0,6.0,849.0
2,1.0,1.0,1.0,60.0
4,1.0,2.0,2.0,225.0
2,1.0,1.0,2.0,150.0
2,1.0,1.0,1.0,57.0
2,1.0,1.0,1.0,90.0
8,1.0,3.0,5.0,224.0
2,1.0,1.0,1.0,105.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,139.0
4,1.5,2.0,2.0,225.0
2,1.0,1.0,1.0,125.0
1,2.0,3.0,1.0,50.0
2,1.5,1.0,1.0,59.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,65.0
4,1.0,2.0,2.0,188.0
2,2.0,1.0,1.0,99.0
4,2.0,2.0,3.0,225.0
1,1.0,1.0,1.0,90.0
1,1.0,1.0,1.0,55.0
1,0.0,1.0,1.0,32.0
4,1.0,1.0,2.0,130.0
2,1.0,1.0,1.0,99.0
2,1.0,1.0,2.0,80.0
2,1.0,1.0,1.0,85.0
1,1.0,1.0,1.0,88.0
1,1.0,1.0,1.0,49.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,115.0
3,1.0,1.0,1.0,195.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,140.0
2,1.0,1.0,1.0,85.0
5,1.0,2.0,2.0,129.0
6,5.5,4.0,4.0,1200.0
2,1.0,1.0,1.0,110.0
8,1.0,3.0,5.0,699.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,85.0
1,1.0,1.0,1.0,50.0
5,1.0,1.0,4.0,135.0
1,1.5,1.0,1.0,175.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,99.0
1,1.0,1.0,1.0,50.0
4,1.0,1.0,3.0,154.0
2,1.0,1.0,1.0,90.0
6,1.5,2.0,3.0,345.0
5,1.0,1.0,3.0,120.0
1,1.0,1.0,1.0,58.0
3,1.0,1.0,2.0,100.0
2,1.0,1.0,1.0,249.0
2,1.0,1.0,1.0,165.0
4,1.0,1.0,1.0,98.0
2,1.0,1.0,1.0,70.0
1,1.0,1.0,1.0,38.0
3,1.0,1.0,1.0,250.0
5,1.0,1.0,2.0,99.0
5,2.0,3.0,3.0,225.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,125.0
8,1.0,3.0,4.0,279.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,3.0,80.0
5,1.0,2.0,3.0,170.0
6,1.0,1.0,1.0,150.0
2,1.5,1.0,1.0,100.0
2,1.0,1.0,1.0,74.0
1,1.0,1.0,1.0,75.0
1,1.0,1.0,1.0,70.0
2,2.0,1.0,1.0,95.0
6,1.5,4.0,4.0,308.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,279.0
6,1.5,2.0,3.0,263.0
2,1.0,1.0,1.0,94.0
3,1.0,1.0,1.0,145.0
2,1.0,1.0,1.0,110.0
5,1.0,2.0,2.0,289.0
6,2.5,4.0,4.0,500.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,128.0
3,1.0,1.0,2.0,115.0
2,1.0,1.0,1.0,77.0
1,1.0,1.0,1.0,45.0
4,1.0,1.0,2.0,155.0
6,1.0,1.0,3.0,225.0
1,1.0,1.0,1.0,90.0
3,1.5,1.0,2.0,200.0
2,1.0,1.0,1.0,89.0
2,1.0,1.0,1.0,135.0
4,1.0,1.0,2.0,180.0
3,1.0,1.0,2.0,130.0
4,1.0,2.0,2.0,225.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,2.0,89.0
2,1.0,1.0,1.0,90.0
3,1.0,1.0,1.0,65.0
1,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,135.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,113.0
10,3.5,5.0,5.0,750.0
3,1.0,1.0,1.0,175.0
2,1.0,1.0,1.0,70.0
5,2.0,3.0,4.0,200.0
1,1.0,1.0,1.0,102.0
2,1.0,1.0,2.0,145.0
4,1.5,2.0,3.0,149.0
3,1.5,1.0,2.0,105.0
3,1.5,1.0,2.0,125.0
2,1.0,1.0,1.0,130.0
2,1.0,1.0,1.0,85.0
3,1.0,1.0,1.0,144.0
2,1.0,1.0,1.0,59.0
2,1.5,1.0,1.0,45.0
2,1.0,1.0,1.0,200.0
2,2.0,1.0,2.0,60.0
5,1.5,1.0,3.0,165.0
4,1.0,1.0,2.0,200.0
4,1.0,1.0,2.0,169.0
3,1.0,1.0,2.0,150.0
11,2.5,4.0,4.0,455.0
12,2.5,4.0,6.0,795.0
11,3.0,1.0,4.0,976.0
1,2.0,1.0,1.0,43.0
3,1.0,1.0,1.0,130.0
3,1.0,1.0,2.0,60.0
3,1.0,2.0,2.0,165.0
2,1.0,1.0,1.0,59.0
3,1.0,1.0,2.0,129.0
7,1.0,3.0,3.0,129.0
4,1.0,1.0,2.0,150.0
2,1.0,1.0,1.0,160.0
4,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,59.0
2,1.0,1.0,1.0,167.0
2,1.0,1.0,1.0,115.0
2,1.5,1.0,1.0,145.0
2,1.0,1.0,1.0,62.0
2,1.5,1.0,1.0,85.0
2,1.0,1.0,1.0,72.0
3,1.0,1.0,1.0,135.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,90.0
1,2.0,1.0,1.0,65.0
5,2.0,2.0,2.0,300.0
4,1.0,2.0,3.0,173.0
4,1.0,3.0,4.0,200.0
2,1.0,1.0,2.0,50.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,54.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,75.0
2,1.5,1.0,1.0,55.0
5,1.0,2.0,2.0,150.0
4,1.0,2.0,2.0,250.0
4,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,70.0
4,1.0,1.0,1.0,239.0
8,2.0,4.0,4.0,350.0
4,1.0,1.0,2.0,99.0
7,1.0,2.0,4.0,140.0
2,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,45.0
8,1.0,3.0,4.0,259.0
2,1.0,1.0,1.0,70.0
3,1.0,1.0,1.0,125.0
3,0.0,1.0,2.0,75.0
2,1.0,1.0,1.0,259.0
4,1.5,2.0,2.0,189.0
2,1.0,1.0,1.0,60.0
4,2.0,1.0,2.0,200.0
1,1.5,1.0,1.0,59.0
1,1.0,1.0,1.0,130.0
1,1.0,1.0,1.0,52.0
1,1.0,1.0,1.0,65.0
3,1.0,1.0,1.0,160.0
4,2.0,1.0,4.0,215.0
1,1.0,1.0,1.0,102.0
2,1.0,1.0,1.0,145.0
5,2.0,2.0,3.0,250.0
6,1.0,1.0,3.0,85.0
6,1.0,3.0,4.0,350.0
6,2.0,2.0,5.0,200.0
10,1.0,4.0,5.0,550.0
3,1.0,1.0,2.0,110.0
3,1.0,1.0,2.0,130.0
2,1.5,1.0,1.0,105.0
1,1.5,1.0,1.0,100.0
2,1.0,1.0,2.0,70.0
2,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,75.0
3,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,63.0
16,2.0,7.0,9.0,999.0
4,1.0,1.0,2.0,95.0
3,1.0,1.0,2.0,120.0
1,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,150.0
4,1.5,2.0,2.0,239.0
6,1.5,3.0,4.0,300.0
2,1.0,1.0,1.0,90.0
4,1.0,2.0,2.0,200.0
